video_id,author,description,likes,comments,shares,plays,hashtags,music,create_time,video_url,fetch_time,views,posted_time,author_norm,normalized_description,normalized_hashtags,hashtag_list,hashtag_count,hashtag_text,hashtag_json,row_id,base_text,normalized_description_v2,hashtag_list_v2,base_text_v2,classyear_feature_count,classyear_reason_text,graduation_feature_count,graduation_reason_text,highschool_feature_count,highschool_reason_text,academics_feature_count,academics_reason_text,prom_feature_count,prom_reason_text,sports_feature_count,sports_reason_text,us_geo_feature_count,us_geo_reason_text,us_system_feature_count,us_system_reason_text,participant_feature_count,teen_world_feature_count,us_feature_count,participant_strength,expanded_positive_count,media_news_flag,parent_teacher_adult_flag,child_only_flag,institution_author_flag,college_only_flag,college_only_reason_text,service_provider_flag,service_provider_reason_text,art_craft_misfire_flag,art_craft_misfire_reason_text,geo_only_misfire_flag,geo_only_misfire_reason_text,generic_us_only_flag,negative_flag_count,expanded_negative_count,negative_reason_text,senior_season_bundle,graduation_bundle,graduation_window_flag,generic_tag_count,variant_match_count,bundle_score,norm_01_rule_expansion,top100_01_rule_expansion,top300_01_rule_expansion,core_01_rule_expansion,norm_02_seed_ranker_v2,top100_02_seed_ranker_v2,top300_02_seed_ranker_v2,core_02_seed_ranker_v2,norm_round2_consensus,top100_round2_consensus,top300_round2_consensus,core_round2_consensus,norm_round2_seed_ranker,top100_round2_seed_ranker,top300_round2_seed_ranker,core_round2_seed_ranker,mean_norm_score,top100_votes,top300_votes,core_votes,is_core,rank_score,is_borderline,scheme_reason_text
7507406480040135982,carissa_fwtx,At least I was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw ,113000,782,1917,380500.0,"bf, classof2025, classof2026, bfgf, sad, graduate, senioryear, senior, fypシ, fy, trimbletech, tx, dfw",som original,2025-05-22 22:51:39,https://www.tiktok.com/@carissa_fwtx/video/7507406480040135982,,,,carissa_fwtx,at least i was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw,"bf, classof2025, classof2026, bfgf, sad, graduate, senioryear, senior, fypシ, fy, trimbletech, tx, dfw","['bf' 'classof2025' 'classof2026' 'bfgf' 'sad' 'graduate' 'senioryear'
 'senior' 'fypシ' 'fy' 'trimbletech' 'tx' 'dfw']",13,bf classof2025 classof2026 bfgf sad graduate senioryear senior fypシ fy trimbletech tx dfw,"[""bf"", ""classof2025"", ""classof2026"", ""bfgf"", ""sad"", ""graduate"", ""senioryear"", ""senior"", ""fyp\u30b7"", ""fy"", ""trimbletech"", ""tx"", ""dfw""]",2826,carissa_fwtx at least i was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw bf classof2025 classof2026 bfgf sad graduate senioryear senior fypシ fy trimbletech tx dfw,at least i was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw,"['bf' 'classof2025' 'classof2026' 'bfgf' 'sad' 'graduate' 'senioryear'
 'senior' 'fypシ' 'fy' 'trimbletech' 'tx' 'dfw']",carissa_fwtx at least i was there for his senior year🥲#bf #classof2025 #classof2026 #bfgf #sad #graduate #senioryear #senior #fypシ #fy #trimbletech #tx #dfw bf classof2025 classof2026 bfgf sad graduate senioryear senior fypシ fy trimbletech tx dfw,8,classyear:classof2025;classyear:classof2026;classyear:senior;classyear:senioryear;classyear_tag:classof2025;classyear_tag:classof2026;classyear_tag:senior;classyear_tag:senioryear,2,graduation:graduate;graduation_tag:graduate,0,,0,,0,,0,,4,geo:tx;geo:dfw;geo_tag:dfw;geo_tag:tx,0,,1,10,4,9,11,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,0,0,2,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,1.0,4,4,4,True,32.8,False,mean_norm=1.0;core_votes=4;top100_votes=4
7506611019444145451,real.joaquin,#graduation #classof2025 #gpa #fyp #viral ,88900,676,931,749400.0,"graduation, classof2025, gpa, fyp, viral",original sound,2025-05-20 19:25:18,https://www.tiktok.com/@real.joaquin/video/7506611019444145451,,,,real.joaquin,#graduation #classof2025 #gpa #fyp #viral,"graduation, classof2025, gpa, fyp, viral",['graduation' 'classof2025' 'gpa' 'fyp' 'viral'],5,graduation classof2025 gpa fyp viral,"[""graduation"", ""classof2025"", ""gpa"", ""fyp"", ""viral""]",5210,real.joaquin #graduation #classof2025 #gpa #fyp #viral graduation classof2025 gpa fyp viral,#graduation #classof2025 #gpa #fyp #viral,['graduation' 'classof2025' 'gpa' 'fyp' 'viral'],real.joaquin #graduation #classof2025 #gpa #fyp #viral graduation classof2025 gpa fyp viral,2,classyear:classof2025;classyear_tag:classof2025,2,graduation:graduation;graduation_tag:graduation,0,,2,academics:gpa;academics_tag:gpa,0,,0,,0,,2,us_system:gpa;us_system_tag:gpa,0,6,2,2,6,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,2,0,2,0.5374800637958533,1,1,1,0.8023070984472436,1,1,1,0.8969485513223832,1,1,1,0.8282486199855273,1,1,1,0.7662460833877518,4,4,4,True,29.91495300065302,False,mean_norm=0.7662;core_votes=4;top100_votes=4
7507531742404726046,mr.uchiha60,What a day to be a champion #ap #fyp #fypシ゚viral #gradution #classof2026 #dumb ,146800,255,10200,463900.0,"ap, fyp, fypシ゚viral, gradution, classof2026, dumb",originalljud,2025-05-23 06:58:22,https://www.tiktok.com/@mr.uchiha60/video/7507531742404726046,,,,mr.uchiha60,what a day to be a champion #ap #fyp #fypシ゚viral #gradution #classof2026 #dumb,"ap, fyp, fypシ゚viral, gradution, classof2026, dumb",['ap' 'fyp' 'fypシ゚viral' 'gradution' 'classof2026' 'dumb'],6,ap fyp fypシ゚viral gradution classof2026 dumb,"[""ap"", ""fyp"", ""fyp\u30b7\u309aviral"", ""gradution"", ""classof2026"", ""dumb""]",6523,mr.uchiha60 what a day to be a champion #ap #fyp #fypシ゚viral #gradution #classof2026 #dumb ap fyp fypシ゚viral gradution classof2026 dumb,what a day to be a champion #ap #fyp #fypシ゚viral #graduation #classof2026 #dumb,['ap' 'fyp' 'fypシ゚viral' 'graduation' 'classof2026' 'dumb'],mr.uchiha60 what a day to be a champion #ap #fyp #fypシ゚viral #graduation #classof2026 #dumb ap fyp fypシ゚viral graduation classof2026 dumb,2,classyear:classof2026;classyear_tag:classof2026,2,graduation:graduation;graduation_tag:graduation,0,,2,academics:ap;academics_tag:ap,0,,0,,0,,2,us_system:ap;us_system_tag:ap,0,6,2,2,6,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,1,1,2,0.5526315789473684,1,1,1,0.8045020599024777,1,1,1,0.8540325923004137,1,1,1,0.8058012805144313,1,1,1,0.7542418779161728,4,4,4,True,29.81090253499407,False,mean_norm=0.7542;core_votes=4;top100_votes=4
7504350875607977262,ihoopklee3,Congratulations to them kids mane🥳 Turn up😜! Now go be great😊 #yeahBest🫶🏾 #congratulations #classof2025 #madisonprep #batonrouge #fyp #theygohard #theyneedthat😎 #havefun #louisiana #stopplayin #highschool ,30000,9060,23100,1200000.0,"yeahbest, congratulations, classof2025, madisonprep, batonrouge, fyp, theygohard, theyneedthat😎, havefun, louisiana, stopplayin, highschool",original sound,2025-05-14 17:14:17,https://www.tiktok.com/@ihoopklee3/video/7504350875607977262,,,,ihoopklee3,congratulations to them kids mane🥳 turn up😜! now go be great😊 #yeahbest🫶🏾 #congratulations #classof2025 #madisonprep #batonrouge #fyp #theygohard #theyneedthat😎 #havefun #louisiana #stopplayin #highschool,"yeahbest, congratulations, classof2025, madisonprep, batonrouge, fyp, theygohard, theyneedthat😎, havefun, louisiana, stopplayin, highschool","['yeahbest' 'congratulations' 'classof2025' 'madisonprep' 'batonrouge'
 'fyp' 'theygohard' 'theyneedthat😎' 'havefun' 'louisiana' 'stopplayin'
 'highschool']",12,yeahbest congratulations classof2025 madisonprep batonrouge fyp theygohard theyneedthat😎 havefun louisiana stopplayin highschool,"[""yeahbest"", ""congratulations"", ""classof2025"", ""madisonprep"", ""batonrouge"", ""fyp"", ""theygohard"", ""theyneedthat\ud83d\ude0e"", ""havefun"", ""louisiana"", ""stopplayin"", ""highschool""]",3172,ihoopklee3 congratulations to them kids mane🥳 turn up😜! now go be great😊 #yeahbest🫶🏾 #congratulations #classof2025 #madisonprep #batonrouge #fyp #theygohard #theyneedthat😎 #havefun #louisiana #stopplayin #highschool yeahbest congratulations classof2025 madisonprep batonrouge fyp theygohard theyneedthat😎 havefun louisiana stopplayin highschool,congratulations to them kids mane🥳 turn up😜! now go be great😊 #yeahbest🫶🏾 #congratulations #classof2025 #madisonprep #batonrouge #fyp #theygohard #theyneedthat😎 #havefun #louisiana #stopplayin #highschool,"['yeahbest' 'congratulations' 'classof2025' 'madisonprep' 'batonrouge'
 'fyp' 'theygohard' 'theyneedthat😎' 'havefun' 'louisiana' 'stopplayin'
 'highschool']",ihoopklee3 congratulations to them kids mane🥳 turn up😜! now go be great😊 #yeahbest🫶🏾 #congratulations #classof2025 #madisonprep #batonrouge #fyp #theygohard #theyneedthat😎 #havefun #louisiana #stopplayin #highschool yeahbest congratulations classof2025 madisonprep batonrouge fyp theygohard theyneedthat😎 havefun louisiana stopplayin highschool,2,classyear:classof2025;classyear_tag:classof2025,0,,2,highschool:highschool;highschool_tag:highschool,0,,0,,0,,4,geo:louisiana;geo:batonrouge;geo_tag:batonrouge;geo_tag:louisiana,0,,0,4,4,2,4,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,0,1,1,0,1,0.525518341307815,1,1,1,0.7650210835046176,1,1,1,0.9388219109474588,1,1,1,0.8194635810700949,1,1,1,0.7622062292074966,4,4,4,True,29.30647475048996,False,mean_norm=0.7622;core_votes=4;top100_votes=4
7507838545097444654,dabratt.k2_,Bby I’m otwww😭😭😭 they need a diploma too?!! #whereisk2 #k2archived #chipotletok #chipotle #graduates #2024 #classof2025 #graduates #freechipotle #capandgown #graduated #2023 #classof2023 ,309500,1649,30700,1600000.0,"whereisk2, k2archived, chipotletok, chipotle, graduates, 2024, classof2025, freechipotle, capandgown, graduated, 2023, classof2023",Pale Pale Moon Sinners Nola Bounce Mix,2025-05-24 02:48:46,https://www.tiktok.com/@dabratt.k2_/video/7507838545097444654,,,,dabratt.k2_,bby i'm otwww😭😭😭 they need a diploma too?!! #whereisk2 #k2archived #chipotletok #chipotle #graduates #2024 #classof2025 #graduates #freechipotle #capandgown #graduated #2023 #classof2023,"whereisk2, k2archived, chipotletok, chipotle, graduates, 2024, classof2025, freechipotle, capandgown, graduated, 2023, classof2023","['whereisk2' 'k2archived' 'chipotletok' 'chipotle' 'graduates' '2024'
 'classof2025' 'freechipotle' 'capandgown' 'graduated' '2023'
 'classof2023']",12,whereisk2 k2archived chipotletok chipotle graduates 2024 classof2025 freechipotle capandgown graduated 2023 classof2023,"[""whereisk2"", ""k2archived"", ""chipotletok"", ""chipotle"", ""graduates"", ""2024"", ""classof2025"", ""freechipotle"", ""capandgown"", ""graduated"", ""2023"", ""classof2023""]",6185,dabratt.k2_ bby i'm otwww😭😭😭 they need a diploma too?!! #whereisk2 #k2archived #chipotletok #chipotle #graduates #2024 #classof2025 #graduates #freechipotle #capandgown #graduated #2023 #classof2023 whereisk2 k2archived chipotletok chipotle graduates 2024 classof2025 freechipotle capandgown graduated 2023 classof2023,bby i'm otwww😭😭😭 they need a diploma too?!! #whereisk2 #k2archived #chipotletok #chipotle #graduates #2024 #classof2025 #graduates #freechipotle #capandgown #graduated #2023 #classof2023,"['whereisk2' 'k2archived' 'chipotletok' 'chipotle' 'graduates' '2024'
 'classof2025' 'freechipotle' 'capandgown' 'graduated' '2023'
 'classof2023']",dabratt.k2_ bby i'm otwww😭😭😭 they need a diploma too?!! #whereisk2 #k2archived #chipotletok #chipotle #graduates #2024 #classof2025 #graduates #freechipotle #capandgown #graduated #2023 #classof2023 whereisk2 k2archived chipotletok chipotle graduates 2024 classof2025 freechipotle capandgown graduated 2023 classof2023,4,classyear:classof2025;classyear:classof2023;classyear_tag:classof2023;classyear_tag:classof2025,7,graduation:graduated;graduation:graduates;graduation:diploma;graduation:capandgown;graduation_tag:capandgown;graduation_tag:graduated;graduation_tag:graduates,0,,0,,0,,0,,0,,0,,1,11,0,5,12,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,0,0,2,0.7926634768740032,1,1,0,0.907542597869693,1,1,1,0.8981657753401388,1,1,1,0.8242390331805021,1,1,1,0.8556527208160842,4,4,3,True,28.46783264979301,False,mean_norm=0.8557;core_votes=3;top100_votes=4
7506405269518322990,glitzy.bratz,hopefully we can #classof2025 #classof2026 #classof2024 #classof2023 #stophating #twin #friendship #friends #graduation #fypシ #foryou #sad #school ,317300,1461,64500,995800.0,"classof2025, classof2026, classof2024, classof2023, stophating, twin, friendship, friends, graduation, fypシ, foryou, sad, school",original sound,2025-05-20 06:08:12,https://www.tiktok.com/@glitzy.bratz/video/7506405269518322990,,,,glitzy.bratz,hopefully we can #classof2025 #classof2026 #classof2024 #classof2023 #stophating #twin #friendship #friends #graduation #fypシ #foryou #sad #school,"classof2025, classof2026, classof2024, classof2023, stophating, twin, friendship, friends, graduation, fypシ, foryou, sad, school","['classof2025' 'classof2026' 'classof2024' 'classof2023' 'stophating'
 'twin' 'friendship' 'friends' 'graduation' 'fypシ' 'foryou' 'sad' 'school']",13,classof2025 classof2026 classof2024 classof2023 stophating twin friendship friends graduation fypシ foryou sad school,"[""classof2025"", ""classof2026"", ""classof2024"", ""classof2023"", ""stophating"", ""twin"", ""friendship"", ""friends"", ""graduation"", ""fyp\u30b7"", ""foryou"", ""sad"", ""school""]",5207,glitzy.bratz hopefully we can #classof2025 #classof2026 #classof2024 #classof2023 #stophating #twin #friendship #friends #graduation #fypシ #foryou #sad #school classof2025 classof2026 classof2024 classof2023 stophating twin friendship friends graduation fypシ foryou sad school,hopefully we can #classof2025 #classof2026 #classof2024 #classof2023 #stophating #twin #friendship #friends #graduation #fypシ #foryou #sad #school,"['classof2025' 'classof2026' 'classof2024' 'classof2023' 'stophating'
 'twin' 'friendship' 'friends' 'graduation' 'fypシ' 'foryou' 'sad' 'school']",glitzy.bratz hopefully we can #classof2025 #classof2026 #classof2024 #classof2023 #stophating #twin #friendship #friends #graduation #fypシ #foryou #sad #school classof2025 classof2026 classof2024 classof2023 stophating twin friendship friends graduation fypシ foryou sad school,8,classyear:classof2025;classyear:classof2026;classyear:classof2024;classyear:classof2023;classyear_tag:classof2023;classyear_tag:classof2024;classyear_tag:classof2025;classyear_tag:classof2026,2,graduation:graduation;graduation_tag:graduation,0,,0,,0,,0,,0,,0,,1,10,0,9,11,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,1,0,2,0.8779904306220098,1,1,0,0.9984869564599328,1,1,1,0.718174688190541,1,1,1,0.8504838493178647,1,1,0,0.8612839811475871,4,4,2,True,25.895407773771044,False,mean_norm=0.8613;core_votes=2;top100_votes=4
7507005592225975583,isaac_beaver,4. 0. 5. 🚨🚨🚨 Feeling Light… #fyp #hsfootball #classof2026 #powerlifting #powerclean #lifting #nfl,17700,250,2043,216300.0,"fyp, hsfootball, classof2026, powerlifting, powerclean, lifting, nfl",original sound,2025-05-21 20:55:53,https://www.tiktok.com/@isaac_beaver/video/7507005592225975583,,,,isaac_beaver,4. 0. 5. 🚨🚨🚨 feeling light… #fyp #hsfootball #classof2026 #powerlifting #powerclean #lifting #nfl,"fyp, hsfootball, classof2026, powerlifting, powerclean, lifting, nfl","['fyp' 'hsfootball' 'classof2026' 'powerlifting' 'powerclean' 'lifting'
 'nfl']",7,fyp hsfootball classof2026 powerlifting powerclean lifting nfl,"[""fyp"", ""hsfootball"", ""classof2026"", ""powerlifting"", ""powerclean"", ""lifting"", ""nfl""]",6021,isaac_beaver 4. 0. 5. 🚨🚨🚨 feeling light… #fyp #hsfootball #classof2026 #powerlifting #powerclean #lifting #nfl fyp hsfootball classof2026 powerlifting powerclean lifting nfl,4. 0. 5. 🚨🚨🚨 feeling light… #fyp #hsfootball #classof2026 #powerlifting #powerclean #lifting #nfl,"['fyp' 'hsfootball' 'classof2026' 'powerlifting' 'powerclean' 'lifting'
 'nfl']",isaac_beaver 4. 0. 5. 🚨🚨🚨 feeling light… #fyp #hsfootball #classof2026 #powerlifting #powerclean #lifting #nfl fyp hsfootball classof2026 powerlifting powerclean lifting nfl,2,classyear:classof2026;classyear_tag:classof2026,0,,0,,0,,0,,4,sports:hsfootball;sports:powerlifting;sports_tag:hsfootball;sports_tag:powerlifting,0,,0,,0,6,0,2,6,0,0,0,0,0,,0,,0,,0,,0,0,0,,0,0,1,1,0,0,0.3915470494417862,1,1,0,0.735644525379655,1,1,1,0.9377856600593384,1,1,1,0.8196130431361455,1,1,1,0.7211475695042313,4,4,3,True,25.613770834050776,False,mean_norm=0.7211;core_votes=3;top100_votes=4
7506559071890410798,keh444u,@Kaleionehu @xo.puaala 💌 #hawaii #classof2025 ,49700,99,1256,363600.0,"hawaii, classof2025",SLUT ME OUT 2,2025-05-20 16:04:03,https://www.tiktok.com/@keh444u/video/7506559071890410798,,,,keh444u,@kaleionehu @xo.puaala 💌 #hawaii #classof2025,"hawaii, classof2025",['hawaii' 'classof2025'],2,hawaii classof2025,"[""hawaii"", ""classof2025""]",611,keh444u @kaleionehu @xo.puaala 💌 #hawaii #classof2025 hawaii classof2025,@kaleionehu @xo.puaala 💌 #hawaii #classof2025,['hawaii' 'classof2025'],keh444u @kaleionehu @xo.puaala 💌 #hawaii #classof2025 hawaii classof2025,2,classyear:classof2025;classyear_tag:classof2025,0,,0,,0,,0,,0,,2,geo:hawaii;geo_tag:hawaii,0,,0,2,2,2,2,0,0,0,0,0,,0,,0,,0,,0,0,0,,0,0,1,0,0,0,0.3891547049441786,1,1,0,0.7257888403034499,1,1,1,0.9000873114171785,1,1,1,0.8041454677637362,1,1,1,0.7047940811071358,4,4,3,True,25.45752897328563,False,mean_norm=0.7048;core_votes=3;top100_votes=4
7505888218144083246,lillie.blaireee,I literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it’s the highest possible for a freshman at my school so idc if it’s not as high as urs ,64700,488,1155,570900.0,,original sound,2025-05-18 20:40:27,https://www.tiktok.com/@lillie.blaireee/video/7505888218144083246,,,,lillie.blaireee,i literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it's the highest possible for a freshman at my school so idc if it's not as high as urs,,[],0,,[],51,lillie.blaireee i literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it's the highest possible for a freshman at my school so idc if it's not as high as urs,i literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it's the highest possible for a freshman at my school so idc if it's not as high as urs,[],lillie.blaireee i literally js wanted to participate in a trend with my friends and ik my gpa isnt even that crazy but it's the highest possible for a freshman at my school so idc if it's not as high as urs,1,classyear:freshman,0,,0,,1,academics:gpa,0,,0,,0,,1,us_system:gpa,3,2,1,4,5,0,0,0,0,0,,0,,0,,0,,0,0,0,,0,0,1,0,0,0,0.3955342902711323,1,1,0,0.7907554347781547,1,1,1,0.8433214036013346,1,1,1,0.7674956560014388,1,1,1,0.6992766961630151,4,4,3,True,25.391320353956186,False,mean_norm=0.6993;core_votes=3;top100_votes=4
7505277346006453535,allabout.marss,I’m so scared for highschool  #fypシ #highschool #2011 #2010 #graduate #graduation #classof2025 #8thgrade #viral ,142600,4292,9937,714300.0,"fypシ, highschool, 2011, 2010, graduate, graduation, classof2025, 8thgrade, viral",perks x scott street,2025-05-17 05:09:37,https://www.tiktok.com/@allabout.marss/video/7505277346006453535,,,,allabout.marss,i'm so scared for highschool #fypシ #highschool #2011 #2010 #graduate #graduation #classof2025 #8thgrade #viral,"fypシ, highschool, 2011, 2010, graduate, graduation, classof2025, 8thgrade, viral","['fypシ' 'highschool' '2011' '2010' 'graduate' 'graduation' 'classof2025'
 '8thgrade' 'viral']",9,fypシ highschool 2011 2010 graduate graduation classof2025 8thgrade viral,"[""fyp\u30b7"", ""highschool"", ""2011"", ""2010"", ""graduate"", ""graduation"", ""classof2025"", ""8thgrade"", ""viral""]",723,allabout.marss i'm so scared for highschool #fypシ #highschool #2011 #2010 #graduate #graduation #classof2025 #8thgrade #viral fypシ highschool 2011 2010 graduate graduation classof2025 8thgrade viral,i'm so scared for highschool #fypシ #highschool #2011 #2010 #graduate #graduation #classof2025 #8thgrade #viral,"['fypシ' 'highschool' '2011' '2010' 'graduate' 'graduation' 'classof2025'
 '8thgrade' 'viral']",allabout.marss i'm so scared for highschool #fypシ #highschool #2011 #2010 #graduate #graduation #classof2025 #8thgrade #viral fypシ highschool 2011 2010 graduate graduation classof2025 8thgrade viral,4,classyear:classof2025;classyear:8thgrade;classyear_tag:8thgrade;classyear_tag:classof2025,4,graduation:graduation;graduation:graduate;graduation_tag:graduate;graduation_tag:graduation,2,highschool:highschool;highschool_tag:highschool,0,,0,,0,,0,,0,,2,10,0,6,12,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,1,0,2,0.7647527910685805,1,1,0,0.930378610609452,1,1,1,0.7176045283299447,1,1,1,0.8424669313307372,1,1,0,0.8138007153346787,4,4,2,True,25.325608584016145,False,mean_norm=0.8138;core_votes=2;top100_votes=4
7505522733837536555,stellalovitt,Unreal. #classof2026 #graduation #junioryear #seniorszn #foryoupage ,420500,1028,75500,1700000.0,"classof2026, graduation, junioryear, seniorszn, foryoupage",som original,2025-05-17 21:02:08,https://www.tiktok.com/@stellalovitt/video/7505522733837536555,,,,stellalovitt,unreal. #classof2026 #graduation #junioryear #seniorszn #foryoupage,"classof2026, graduation, junioryear, seniorszn, foryoupage",['classof2026' 'graduation' 'junioryear' 'seniorszn' 'foryoupage'],5,classof2026 graduation junioryear seniorszn foryoupage,"[""classof2026"", ""graduation"", ""junioryear"", ""seniorszn"", ""foryoupage""]",577,stellalovitt unreal. #classof2026 #graduation #junioryear #seniorszn #foryoupage classof2026 graduation junioryear seniorszn foryoupage,unreal. #classof2026 #graduation #junioryear #seniorszn #foryoupage,['classof2026' 'graduation' 'junioryear' 'seniorszn' 'foryoupage'],stellalovitt unreal. #classof2026 #graduation #junioryear #seniorszn #foryoupage classof2026 graduation junioryear seniorszn foryoupage,6,classyear:classof2026;classyear:junioryear;classyear:seniorszn;classyear_tag:classof2026;classyear_tag:junioryear;classyear_tag:seniorszn,2,graduation:graduation;graduation_tag:graduation,0,,0,,0,,0,,0,,0,,0,8,0,6,8,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,1,0,2,0.7169059011164275,1,1,0,0.9122373433576976,1,1,1,0.7280695531711951,1,1,1,0.8732679686297591,1,1,0,0.8076201915687697,4,4,2,True,25.25144229882524,False,mean_norm=0.8076;core_votes=2;top100_votes=4
7507403529980480811,johngarcia332,is this well rounded enough? #graduation #grad #grad25 #cords #stashes #classof2025 #2025 #co2025 #fyp #graduation🎓 #graduated #graduate ,192000,552,1726,794300.0,"graduation, grad, grad25, cords, stashes, classof2025, 2025, co2025, fyp, graduation🎓, graduated, graduate",original sound - Hamilton,2025-05-22 22:40:11,https://www.tiktok.com/@johngarcia332/video/7507403529980480811,,,,johngarcia332,is this well rounded enough? #graduation #grad #grad25 #cords #stashes #classof2025 #2025 #co2025 #fyp #graduation🎓 #graduated #graduate,"graduation, grad, grad25, cords, stashes, classof2025, 2025, co2025, fyp, graduation🎓, graduated, graduate","['graduation' 'grad' 'grad25' 'cords' 'stashes' 'classof2025' '2025'
 'co2025' 'fyp' 'graduation🎓' 'graduated' 'graduate']",12,graduation grad grad25 cords stashes classof2025 2025 co2025 fyp graduation🎓 graduated graduate,"[""graduation"", ""grad"", ""grad25"", ""cords"", ""stashes"", ""classof2025"", ""2025"", ""co2025"", ""fyp"", ""graduation\ud83c\udf93"", ""graduated"", ""graduate""]",3907,johngarcia332 is this well rounded enough? #graduation #grad #grad25 #cords #stashes #classof2025 #2025 #co2025 #fyp #graduation🎓 #graduated #graduate graduation grad grad25 cords stashes classof2025 2025 co2025 fyp graduation🎓 graduated graduate,is this well rounded enough? #graduation #grad #graduation classof2025 #cords #stashes #classof2025 #2025 #classof2025 #fyp #graduation🎓 #graduated #graduate,"['graduation' 'grad' 'graduation' 'classof2025' 'cords' 'stashes'
 'classof2025' '2025' 'classof2025' 'fyp' 'graduation🎓' 'graduated'
 'graduate']",johngarcia332 is this well rounded enough? #graduation #grad #graduation classof2025 #cords #stashes #classof2025 #2025 #classof2025 #fyp #graduation🎓 #graduated #graduate graduation grad graduation classof2025 cords stashes classof2025 2025 classof2025 fyp graduation🎓 graduated graduate,2,classyear:classof2025;classyear_tag:classof2025,10,graduation:graduation;graduation:graduate;graduation:graduated;graduation:cords;graduation:stashes;graduation_tag:cords;graduation_tag:graduate;graduation_tag:graduated;graduation_tag:graduation;graduation_tag:stashes,0,,0,,0,,0,,0,,0,,0,12,0,2,12,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,1,2,2,0.7647527910685805,1,1,0,0.8277707842475622,1,1,1,0.7160758513246692,1,1,1,0.8194348135071162,1,1,0,0.7820085600369819,4,4,2,True,24.944102720443784,False,mean_norm=0.782;core_votes=2;top100_votes=4
7505505860416834847,rachelkrafft,"forever thankful and remembering this moment :,) #classof2025 #graduation #senior ",72000,37,178,296900.0,"classof2025, graduation, senior",original sound,2025-05-17 19:56:23,https://www.tiktok.com/@rachelkrafft/video/7505505860416834847,,,,rachelkrafft,"forever thankful and remembering this moment :,) #classof2025 #graduation #senior","classof2025, graduation, senior",['classof2025' 'graduation' 'senior'],3,classof2025 graduation senior,"[""classof2025"", ""graduation"", ""senior""]",1425,"rachelkrafft forever thankful and remembering this moment :,) #classof2025 #graduation #senior classof2025 graduation senior","forever thankful and remembering this moment :,) #classof2025 #graduation #senior",['classof2025' 'graduation' 'senior'],"rachelkrafft forever thankful and remembering this moment :,) #classof2025 #graduation #senior classof2025 graduation senior",4,classyear:classof2025;classyear:senior;classyear_tag:classof2025;classyear_tag:senior,2,graduation:graduation;graduation_tag:graduation,0,,0,,0,,0,,0,,0,,0,6,0,4,6,0,0,0,0,0,,0,,0,,0,,0,0,0,,1,1,1,0,0,2,0.5869218500797447,1,1,0,0.8559896858916821,1,1,1,0.7197691330448857,1,1,1,0.8512039453046255,1,1,0,0.7534711535802345,4,4,2,True,24.64165384296281,False,mean_norm=0.7535;core_votes=2;top100_votes=4
